3.09382414685798,Inf,Inf,Inf,Inf,Inf,6.13399186946536,Inf,Inf,Inf,,5.77110251789914,
Inf,0.035158646095411,Inf,Inf,Inf,0.0346119452048431,Inf,Inf,0.0394952400837307,0.315981156215612,,0.198570692181435,least labile
Inf,Inf,2.6788431282828,Inf,Inf,1.55622768516476,9.48957332946347,Inf,Inf,14.2071940881352,,8.92816646987641,most labile
Inf,Inf,Inf,4.20578585191454,Inf,0.939689885690738,5.73004590666521,8.8953263888916,1.07226789537434,8.57866539448724,,5.3910541558177,
,,,,,,,,,,,,
,,,,,aff,rate,,Aff 1,rate optimized,,,
